PCI.817.01 - CUSTO DE COMPOSIÇÕES - SINTÉTICO                                               DATA DE EMISSÃO: 14/01/2025 00:05:26            DATA DE RT: 13/01/2025,,,,,,,,,,,,
"ENCARGOS SOCIAIS DESONERADOS: 83,02%(HORA)   46,43%(MÊS)",,,,,,,,,,,,
ABRANGÊNCIA : NACIONAL                                              LOCALIDADE  : ARACAJU                                                                                                             DATA DE PREÇO   : 12/2024 REFERÊNCIA COLETA : MEDIANO,,,,,,,,,,,,
,,,,,,,,,,,,
DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90971,"COMPRESSOR DE AR REBOCAVEL, VAZÃO 250 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 81 CV - MATERIAIS NA OPERAÇÃO. AF_06/2015",H,COLETADO,"58,85",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90975,"COMPRESSOR DE AR REBOCÁVEL, VAZÃO 748 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 210 CV - DEPRECIAÇÃO. AF_06/2015",H,ATRIBUÍDO SÃO PAULO,"18,09",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90976,"COMPRESSOR DE AR REBOCÁVEL, VAZÃO 748 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 210 CV - JUROS. AF_06/2015",H,ATRIBUÍDO SÃO PAULO,"4,85",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90977,"COMPRESSOR DE AR REBOCÁVEL, VAZÃO 748 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 210 CV - MANUTENÇÃO. AF_06/2015",H,ATRIBUÍDO SÃO PAULO,"22,63",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90978,"COMPRESSOR DE AR REBOCÁVEL, VAZÃO 748 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 210 CV - MATERIAIS NA OPERAÇÃO. AF_06/2015",H,COLETADO,"152,68",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90992,"COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - DEPRECIAÇÃO. AF_06/2015",H,ATRIBUÍDO SÃO PAULO,"8,45",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90993,"COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - JUROS. AF_06/2015",H,ATRIBUÍDO SÃO PAULO,"2,26",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90994,"COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - MANUTENÇÃO. AF_06/2015",H,ATRIBUÍDO SÃO PAULO,"10,57",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,90995,"COMPRESSOR DE AR REBOCAVEL, VAZÃO 400 PCM, PRESSAO DE TRABALHO 102 PSI, MOTOR A DIESEL POTÊNCIA 110 CV - MATERIAIS NA OPERAÇÃO. AF_06/2015",H,COLETADO,"79,94",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91021,"PERFURATRIZ HIDRÁULICA SOBRE CAMINHÃO COM TRADO CURTO ACOPLADO, PROFUNDIDADE MÁXIMA DE 20 M, DIÂMETRO MÁXIMO DE 1500 MM, POTÊNCIA INSTALADA DE 137 HP, MESA ROTATIVA COM TORQUE MÁXIMO DE 30 KNM - IMPOSTOS E SEGUROS. AF_06/2015",H,ATRIBUÍDO SÃO PAULO,"11,73",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91026,CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - DEPRECIAÇÃO. AF_06/2015,H,COEFICIENTE DE REPRESENTATIVIDADE,"22,71",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91027,CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - JUROS. AF_06/2015,H,COEFICIENTE DE REPRESENTATIVIDADE,"9,21",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91028,CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - IMPOSTOS E SEGUROS. AF_06/2015,H,COEFICIENTE DE REPRESENTATIVIDADE,"3,71",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91029,CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - MANUTENÇÃO. AF_06/2015,H,COEFICIENTE DE REPRESENTATIVIDADE,"42,06",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91030,CAMINHÃO TRUCADO (C/ TERCEIRO EIXO) ELETRÔNICO - POTÊNCIA 231CV - PBT = 22000KG - DIST. ENTRE EIXOS 5170 MM - INCLUI CARROCERIA FIXA ABERTA DE MADEIRA - MATERIAIS NA OPERAÇÃO. AF_06/2015,H,COLETADO,"142,46",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91273,"PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - DEPRECIAÇÃO. AF_08/2015",H,ATRIBUÍDO SÃO PAULO,"0,60",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91274,"PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - JUROS. AF_08/2015",H,ATRIBUÍDO SÃO PAULO,"0,16",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91275,"PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - MANUTENÇÃO. AF_08/2015",H,ATRIBUÍDO SÃO PAULO,"0,75",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91276,"PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - MATERIAIS NA OPERAÇÃO. AF_08/2015",H,COLETADO,"9,08",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91279,"CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - DEPRECIAÇÃO. AF_08/2015",H,COEFICIENTE DE REPRESENTATIVIDADE,"0,83",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91280,"CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - JUROS. AF_08/2015",H,COEFICIENTE DE REPRESENTATIVIDADE,"0,18",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91281,"CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - MANUTENÇÃO. AF_08/2015",H,COEFICIENTE DE REPRESENTATIVIDADE,"1,04",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91282,"CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - MATERIAIS NA OPERAÇÃO. AF_08/2015",H,COLETADO,"9,14",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91354,"CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - DEPRECIAÇÃO. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"16,66",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91355,"CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - JUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"6,85",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91356,"CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - IMPOSTOS E SEGUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"2,76",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91359,"CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - DEPRECIAÇÃO. AF_06/2014",H,ATRIBUÍDO SÃO PAULO,"20,07",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91360,"CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - JUROS. AF_06/2014",H,ATRIBUÍDO SÃO PAULO,"7,65",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91361,"CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - IMPOSTOS E SEGUROS. AF_06/2014",H,ATRIBUÍDO SÃO PAULO,"3,08",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91367,"CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"19,41",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91368,"CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - JUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"7,67",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91369,"CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"3,10",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91375,"CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - DEPRECIAÇÃO. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"18,29",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91376,"CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - JUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"7,52",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91377,"CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - IMPOSTOS E SEGUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"3,04",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91380,"CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"25,51",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91381,"CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - JUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"10,09",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91382,"CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"4,07",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91383,"CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - MANUTENÇÃO. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"46,71",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91384,"CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - MATERIAIS NA OPERAÇÃO. AF_06/2014",H,COLETADO,"137,69",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91390,"CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - DEPRECIAÇÃO. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"17,50",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91391,"CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - JUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"7,07",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91392,"CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - IMPOSTOS E SEGUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"2,84",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91396,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - DEPRECIAÇÃO. AF_06/2014",H,ATRIBUÍDO SÃO PAULO,"27,79",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91397,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - JUROS. AF_06/2014",H,ATRIBUÍDO SÃO PAULO,"10,71",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91398,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - IMPOSTOS E SEGUROS. AF_06/2014",H,ATRIBUÍDO SÃO PAULO,"4,32",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91402,"CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF_06/2014",H,COEFICIENTE DE REPRESENTATIVIDADE,"3,22",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91466,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - IMPOSTOS E SEGUROS. AF_08/2015",H,ATRIBUÍDO SÃO PAULO,"3,88",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91467,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - MATERIAIS NA OPERAÇÃO. AF_08/2015",H,COLETADO,"153,55",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91468,"ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - DEPRECIAÇÃO. AF_05/2023",H,ATRIBUÍDO SÃO PAULO,"24,53",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91469,"ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - JUROS. AF_05/2023",H,ATRIBUÍDO SÃO PAULO,"9,58",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91484,"ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - IMPOSTOS E SEGUROS. AF_05/2023",H,ATRIBUÍDO SÃO PAULO,"3,86",CAIXA REFERENCIAL,
CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CHOR,COMPOSIÇÕES AUXILIARES,0329,,,91485,"ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - MATERIAIS NA OPERAÇÃO. AF_05/2023",H,COLETADO,"150,30",CAIXA REFERENCIAL,
