        PRECOS DE INSUMOS - BANCO NACIONAL,,,,
,,,,
MES DE COLETA: 12/2024,,,,
LOCALIDADE: 4160 - CUIABA,,,,
"ENCARGOS SOCIAIS DESONERADOS (%) HORISTA  79,65  MENSALISTA  43,45",,,,
,,,,
CODIGO  ,DESCRICAO DO INSUMO,UNIDADE DE MEDIDA,ORIGEM DO PRECO,PRECO MEDIANO R$
38547,"ALICATE DE CRIMPAR RJ11, RJ12 E RJ45, COM CATRACA                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"128,23"
38469,"ALICATE DE PRESSAO PARA SOLDA DE CHAPA 18""                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"137,88"
38467,"ALICATE DE PRESSAO 11"" PARA SOLDA, TIPO C                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"77,58"
38468,"ALICATE DE PRESSAO 11"" PARA SOLDA, TIPO U                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"85,37"
38471,"ALICATE PARA ANEIS DE PISTAO, CAPACIDADE *50* A 100 MM                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"110,86"
37370,ALIMENTACAO - HORISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES)                                                                                                                                                                                                                                                                                                                                                                                                                                          ,H     ,C ,"1,09"
40862,ALIMENTACAO - MENSALISTA (COLETADO CAIXA - ENCARGOS COMPLEMENTARES)                                                                                                                                                                                                                                                                                                                                                                                                                                       ,MES   ,C ,"205,81"
10658,"ALISADORA DE CONCRETO COM MOTOR A GASOLINA DE 5,5 HP, PESO COM MOTOR DE 78 KG, 4 PAS                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,AS,"8.337,56"
253,ALMOXARIFE (HORISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,H     ,C ,"17,19"
40809,ALMOXARIFE (MENSALISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,MES   ,CR,"3.020,19"
42428,"ALONGADOR COM TRES ALTURAS, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI                                                                                                                                                                                                                                                                                                                             ",UN    ,AS,"2.271,00"
301,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 100 MM (NBR 5688)                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,C ,"3,25"
296,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688)                                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"1,83"
297,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 75 MM (NBR 5688)                                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"2,70"
299,"ANEL BORRACHA, DN 100 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"3,81"
300,"ANEL BORRACHA, DN 150 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"13,19"
20085,"ANEL BORRACHA, DN 50 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"2,41"
298,"ANEL BORRACHA, DN 75 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"2,93"
311,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 100 MM (NBR 7665)                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"10,88"
318,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 150 MM (NBR 7665)                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"21,91"
319,"ANEL BORRACHA, PARA TUBO PVC DEFOFO, DN 200 MM (NBR 7665)                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"34,35"
303,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 100 MM (NBR 7362)                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"3,60"
305,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 150 MM (NBR 7362)                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"11,32"
306,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 200 MM (NBR 7362)                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"17,17"
307,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 250 MM (NBR 7362)                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"43,40"
309,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 350 MM (NBR 7362)                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"71,09"
310,"ANEL BORRACHA, PARA TUBO PVC, REDE COLETOR ESGOTO, DN 400 MM (NBR 7362)                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"98,53"
328,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 100 MM, PARA REDE AGUA                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"8,61"
325,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 50 MM, PARA REDE AGUA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"2,54"
20326,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 60 MM, PARA REDE AGUA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"4,65"
329,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 75 MM, PARA REDE AGUA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"7,20"
308,"ANEL BORRACHA, PARA TUBO, PVC REDE COLETOR ESGOTO, DN 300 MM (NBR 7362)                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"96,85"
39642,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/2"" (NBR 15715)                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"3,19"
39641,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/4"" (NBR 15715)                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"2,80"
39643,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 2"" (NBR 15715)                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"3,75"
39644,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 3"" (NBR 15715)                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"5,81"
39645,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 4"" (NBR 15715)                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"6,37"
41610,"ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 1,50 X *0,50* M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,AS,"753,20"
41611,"ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 2,00 X *0,50* M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,AS,"1.187,19"
41612,"ANEL DE CONCRETO ARMADO COM FUNDO, PARA FOSSA E POCO 2,50 X *0,50* M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,AS,"1.666,99"
41637,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 0,80 M, H = 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"155,83"
41638,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,00 M, H = 0,50M                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,AS,"202,99"
41639,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,50 M, H = 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"491,07"
11789,ANEL DE DISTRIBUICAO EM ACO GALVANIZADO PARA FIO FE-160                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,UN    ,CR,"1,38"
20975,"ANEL DE EXPANSAO EM COBRE, ENGATE RAPIDO 1 1/2"", PARA EMPATACAO MANGUEIRA DE COMBATE A INCENDIO PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"10,99"
20976,"ANEL DE EXPANSAO EM COBRE, ENGATE RAPIDO 2 1/2"", PARA EMPATACAO MANGUEIRA DE COMBATE A INCENDIO PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"16,60"
40340,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 300 MM                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"23,91"
40341,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 400 MM                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"28,53"
40342,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 500 MM                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"34,03"
40343,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *16* MM, PARA TUBO DE CONCRETO, DN 600 MM                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"40,36"
40344,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *18* MM, PARA TUBO DE CONCRETO, DN 700 MM                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"55,02"
40345,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *19* MM, PARA TUBO DE CONCRETO, DN 800 MM                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"67,80"
40346,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *19* MM, PARA TUBO DE CONCRETO, DN 900 MM                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"78,65"
40347,"ANEL DE VEDACAO/JUNTA ELASTICA, H = *21* MM, PARA TUBO DE CONCRETO, DN 1000 MM                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"98,81"
6138,"ANEL DE VEDACAO, PVC FLEXIVEL, 100 MM, PARA SAIDA DE BACIA / VASO SANITARIO                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"11,06"
43424,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,AS,"631,05"
43426,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,AS,"2.176,52"
12565,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,AS,"763,27"
12567,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,AS,"1.025,21"
12568,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,AS,"1.435,29"
43441,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, COM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"184,53"
43423,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,20 M                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"86,11"
12532,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE INSPECAO, SEM FUNDO, DIAMETRO INTERNO DE 0,60 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"132,81"
43444,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,75 M                                                                                                                                                                                                                                                                                                                                            ",UN    ,AS,"445,96"
12551,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                            ",UN    ,AS,"318,18"
43442,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"246,05"
43443,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"322,94"
12544,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 0,80 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"174,28"
12547,"ANEL EM CONCRETO ARMADO, LISO, PARA POCOS DE VISITAS, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,00 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"234,40"
43445,"ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 1,00 M                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"615,12"
12563,"ANEL EM CONCRETO ARMADO, LISO, PARA, POCOS DE VISITA, POCOS DE INSPECAO, FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,50 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"440,10"
43425,"ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"276,80"
43446,"ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,00 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"584,36"
43447,"ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 2,50 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"717,64"
43448,"ANEL EM CONCRETO ARMADO, PERFURADO, PARA FOSSAS SEPTICAS E SUMIDOUROS, SEM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"1.004,70"
13761,"APARELHO CORTE OXI-ACETILENO PARA SOLDA E CORTE CONTENDO MACARICO SOLDA, BICO DE CORTE, CILINDROS, REGULADORES, MANGUEIRAS E CARRINHO                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"3.629,72"
4814,"APARELHO SINALIZADOR LUMINOSO COM LED, PARA SAIDA GARAGEM, COM 2 LENTES EM POLICARBONATO, BIVOLT (INCLUI SUPORTE DE FIXACAO)                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"44,11"
44473,APOIO DO PORTA DENTE PARA FRESADORA DE  ASFALTO                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,UN    ,AS,"2.428,08"
6122,APONTADOR OU APROPRIADOR DE MAO DE OBRA (HORISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,H     ,CR,"17,74"
40810,APONTADOR OU APROPRIADOR DE MAO DE OBRA (MENSALISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,MES   ,CR,"3.118,90"
21100,AQUECEDOR DE AGUA A GAS GLP/GN COM CAPACIDADE DE ARMAZENAMENTO DE 50 A 80 L                                                                                                                                                                                                                                                                                                                                                                                                                               ,UN    ,AS,"3.845,10"
11811,"AQUECEDOR DE AGUA ELETRICO HORIZONTAL, RESERVATORIO DE 200 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V                                                                                                                                                                                                                                                                                                                                                             ",UN    ,AS,"5.550,48"
11816,"AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 100 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"4.100,00"
11814,"AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 500 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"8.924,67"
14186,"AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 500 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, TRIFASICO, TENSAO NOMINAL 220/380/400 V, POTENCIA 24 KW                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"11.206,13"
14185,"AQUECEDOR DE AGUA ELETRICO RESERVATORIO DE 700 L CILINDRICO EM COBRE, REFORCADO COM ACO CARBONO, MONOFASICO, TENSAO NOMINAL 220 V                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"14.516,30"
44498,"AQUECEDOR DE OLEO BPF (FLUIDO) TERMICO, CAPACIDADE DE 300.000  KCAL/H                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"318.204,48"
