        PRECOS DE INSUMOS - BANCO NACIONAL,,,,
,,,,
MES DE COLETA: 12/2024,,,,
LOCALIDADE: 4495 - BRASILIA,,,,
"ENCARGOS SOCIAIS (%) HORISTA 110,14  MENSALISTA  70,04",,,,
,,,,
CODIGO  ,DESCRICAO DO INSUMO,UNIDADE DE MEDIDA,ORIGEM DO PRECO,PRECO MEDIANO R$
20962,"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE SOBREPOR/EXTERNA, COM 75 X 45 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA                                                                                                                                                                                                                                                                        ",UN    ,C ,"290,00"
20963,"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE SOBREPOR/EXTERNA, COM 90 X 60 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA                                                                                                                                                                                                                                                                        ",UN    ,CR,"354,26"
34643,"CAIXA DE INSPECAO PARA ATERRAMENTO E PARA RAIOS, EM POLIPROPILENO, DIAMETRO = 300 MM X ALTURA = 400 MM                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"59,34"
41480,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 250 X 250 MM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"68,80"
41474,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X *300* MM                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"109,90"
41475,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X 250 MM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"93,77"
41476,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X 600 MM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"205,33"
2555,"CAIXA DE LUZ ""3 X 3"" EM ACO ESMALTADA                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"1,29"
2556,"CAIXA DE LUZ ""4 X 2"" EM ACO ESMALTADA                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"1,34"
2557,"CAIXA DE LUZ ""4 X 4"" EM ACO ESMALTADA                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"2,83"
10569,"CAIXA DE PASSAGEM / DERIVACAO / LUZ, OCTOGONAL 4 X4, EM ACO ESMALTADA, COM FUNDO MOVEL SIMPLES (FMS)                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"2,83"
39810,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE EMBUTIR, EM PVC, COM TAMPA APARAFUSADA, DIMENSOES 120 X 120 X *75* MM                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"67,11"
39811,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE EMBUTIR, EM PVC, COM TAMPA APARAFUSADA, DIMENSOES 150 X 150 X *75* MM                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"82,09"
39812,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE EMBUTIR, EM PVC, COM TAMPA APARAFUSADA, DIMENSOES 200 X 200 X *90* MM                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"134,98"
43096,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE EMBUTIR, EM TERMOPLASTICO / PVC, COM TAMPA APARAFUSADA, DIMENSOES 400 X 400 X *120* MM                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"447,43"
43102,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE SOBREPOR, EM PVC, COM TAMPA APARAFUSADA, DIMENSOES 300 X 300 X *100* MM                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"272,06"
43103,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE SOBREPOR, EM PVC, COM TAMPA APARAFUSADA, DIMENSOES, 400 X 400 X *120* MM                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"400,62"
43098,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE SOBREPOR, EM TERMOPLASTICO / PVC, COM TAMPA APARAFUSADA, DIMENSOES 200 X 200 X *100* MM                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"151,56"
43097,"CAIXA DE PASSAGEM ELETRICA DE PAREDE, DE SOBREPOR, EM TERMOPLASTICO / PVC, COM TAMPA APARAFUSADA, DIMENSOES, 150 X 150 X *100* MM                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"89,79"
43104,"CAIXA DE PASSAGEM ELETRICA, PARA PISO, EM PVC, DIMENSOES DE 3/4"" A 4""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"1.062,14"
39771,"CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 20 X 20 X 10 CM                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"27,20"
39772,"CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 30 X 30 X 10 CM                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"53,46"
39773,"CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 40 X 40 X 15 CM                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"85,93"
39774,"CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 50 X 50 X 15 CM                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"128,53"
39775,"CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 60 X 60 X 20 CM                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"171,55"
39776,"CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 70 X 70 X 20 CM                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"207,32"
39777,"CAIXA DE PASSAGEM METALICA DE SOBREPOR COM TAMPA PARAFUSADA, DIMENSOES 80 X 80 X 20 CM                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"262,77"
20254,"CAIXA DE PASSAGEM METALICA, DE SOBREPOR, COM TAMPA APARAFUSADA, DIMENSOES 15 X 15 X *10* CM                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"19,07"
20253,"CAIXA DE PASSAGEM METALICA, DE SOBREPOR, COM TAMPA APARAFUSADA, DIMENSOES 35 X 35 X *12* CM                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"62,63"
14055,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 120 X 120 X *12* CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"572,32"
11247,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 150 X 150 X 15 CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"1.204,28"
11250,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 20 X 20 X *12* CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"51,84"
11249,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 200 X 200 X 20 CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"2.352,38"
11251,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 40 X 40 X *12* CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"114,84"
11253,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 60 X 60 X *12* CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"190,30"
11255,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE EMBUTIR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 80 X 80 X *12* CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"284,50"
11256,"CAIXA DE PASSAGEM/ LUZ / TELEFONIA, DE SOBREPOR, EM CHAPA DE ACO GALVANIZADO, DIMENSOES 80 X 80 X *12* CM (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"356,36"
1872,"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 2"", PARA ELETRODUTO FLEXIVEL CORRUGADO                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"2,62"
1873,"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"5,21"
39693,"CAIXA DE PROTECAO EXTERNA PARA MEDIDOR HOROSAZONAL, DE BAIXA TENSAO, COM MODULO, EM CHAPA DE ACO (PADRAO DA CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"2.238,15"
39692,"CAIXA DE PROTECAO PARA TRANSFORMADOR CORRENTE, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"716,16"
1062,"CAIXA INTERNA/EXTERNA DE MEDICAO PARA 1 MEDIDOR TRIFASICO, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"226,96"
39686,"CAIXA INTERNA/EXTERNA DE MEDICAO PARA 4 MEDIDORES MONOFASICOS, COM VISOR, EM CHAPA DE ACO 18 USG (PADRAO DA CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"367,50"
43095,"CAIXA MODULAR PARA MEDIDOR DE ENERGIA AGRUPADA, EM POLICARBONATO / TERMOPLASTICO, COM SUPORTE PARA DISJUNTOR (PADRAO DA CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"294,84"
1871,"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 3"" X 3"", PARA ELETRODUTO FLEXIVEL CORRUGADO                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"4,69"
12001,"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"6,78"
11882,"CAIXA PARA HIDROMETRO CONCRETO PRE MOLDADO, *0,24 M X 0,45 M X 0,30* M (L X C X A)                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"123,70"
1068,"CAIXA PARA MEDICAO COLETIVA TIPO L, PADRAO BIFASICO OU TRIFASICO, PARA ATE 4 MEDIDORES, SEM BARRAMENTO E COM PORTAS INFERIOR E SUPERIOR                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"1.497,05"
39690,"CAIXA PARA MEDICAO COLETIVA TIPO M, PADRAO BIFASICO OU TRIFASICO, PARA ATE 8 MEDIDORES, SEM BARRAMENTO E COM PORTAS INFERIOR E SUPERIOR                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"2.511,56"
39691,"CAIXA PARA MEDICAO COLETIVA TIPO N, PADRAO BIFASICO OU TRIFASICO, PARA ATE 12 MEDIDORES, SEM BARRAMENTO E COM PORTAS INFERIOR E SUPERIOR                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"3.158,84"
39808,"CAIXA PARA MEDIDOR MONOFASICO, EM POLICARBONATO / TERMOPLASTICO, PARA ALOJAR 1 DISJUNTOR (PADRAO DA CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"153,93"
39809,"CAIXA PARA MEDIDOR POLIFASICO, EM POLICARBONATO / TERMOPLASTICO, PARA ALOJAR 1 DISJUNTOR (PADRAO DA CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"365,09"
43439,"CAIXA PRE-MOLDADA PARA BOCA DE LOBO, EM CONCRETO ARMADO, COM FCK DE 25 MPA, COM DIMENSOES 1,10 X 0,65 X 1,00 M (COMPRIMENTO X LARGURA X ALTURA)                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"567,83"
5103,"CAIXA SIFONADA PVC, 100 X 100 X 50 MM, COM GRELHA REDONDA, BRANCA                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"32,62"
11880,"CAIXA SIFONADA PVC, 250 X 230 X 75 MM, COM TAMPA CEGA QUADRADA, BRANCA                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"137,19"
11714,"CAIXA SIFONADA, PVC, 150 X *185* X 75 MM, COM GRELHA QUADRADA, BRANCA                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"93,46"
11712,"CAIXA SIFONADA, PVC, 150 X 150 X 50 MM, COM GRELHA QUADRADA, BRANCA (NBR 5688)                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,C ,"61,03"
11717,"CAIXA SIFONADA, PVC, 150 X 150 X 50 MM, COM GRELHA REDONDA, BRANCA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"73,57"
1106,CAL HIDRATADA CH-I PARA ARGAMASSAS                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,KG    ,C ,"1,50"
11161,CAL HIDRATADA PARA PINTURA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,KG    ,CR,"2,50"
1107,CAL VIRGEM COMUM PARA ARGAMASSAS (NBR 6453)                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,KG    ,CR,"1,27"
44479,"CALCARIO DOLOMITICO A (POSTO PEDREIRA/FORNECEDOR,  SEM FRETE)                                                                                                                                                                                                                                                                                                                                                                                                                                             ",KG    ,CR,"0,30"
4759,CALCETEIRO / RASTELEIRO (HORISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,H     ,CR,"19,77"
41068,CALCETEIRO / RASTELEIRO (MENSALISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,MES   ,CR,"3.520,40"
12618,"CALHA / PERFIL PLUVIAL DE PVC, DIAMETRO ENTRE *119 E 170* MM, COMPRIMENTO DE 3 M, PARA DRENAGEM PLUVIAL PREDIAL                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"172,31"
1108,"CALHA MOLDURA AMERICANA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM                                                                                                                                                                                                                                                                                                                                                                                                                                   ",M     ,CR,"24,41"
1117,"CALHA PARA AGUA FURTADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 40 CM                                                                                                                                                                                                                                                                                                                                                                                                                                   ",M     ,CR,"24,60"
1118,"CALHA PARA AGUA FURTADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 50 CM                                                                                                                                                                                                                                                                                                                                                                                                                                   ",M     ,CR,"29,08"
1110,"CALHA PLATIBANDA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 45 CM                                                                                                                                                                                                                                                                                                                                                                                                                                          ",M     ,CR,"29,08"
40784,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 100 CM                                                                                                                                                                                                                                                                                                                                                                                                                                           ",M     ,CR,"80,21"
40782,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 33 CM                                                                                                                                                                                                                                                                                                                                                                                                                                            ",M     ,CR,"31,47"
40783,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 24, CORTE 50 CM                                                                                                                                                                                                                                                                                                                                                                                                                                            ",M     ,CR,"41,00"
1109,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 26, CORTE 33 CM                                                                                                                                                                                                                                                                                                                                                                                                                                            ",M     ,CR,"24,41"
1119,"CALHA QUADRADA DE CHAPA DE ACO GALVANIZADA NUM 28, CORTE 25 CM                                                                                                                                                                                                                                                                                                                                                                                                                                            ",M     ,CR,"15,73"
13115,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, DIAMETRO DE 20 CM, PARA AGUA PLUVIAL                                                                                                                                                                                                                                                                                                                                                                                                                  ",M     ,CR,"21,34"
10541,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, DIAMETRO DE 30 CM, PARA AGUA PLUVIAL                                                                                                                                                                                                                                                                                                                                                                                                                  ",M     ,CR,"26,08"
10542,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, DIAMETRO DE 40 CM, PARA AGUA PLUVIAL                                                                                                                                                                                                                                                                                                                                                                                                                  ",M     ,CR,"34,10"
10543,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, DIAMETRO DE 50 CM, PARA AGUA PLUVIAL                                                                                                                                                                                                                                                                                                                                                                                                                  ",M     ,CR,"55,33"
10544,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, DIAMETRO DE 60 CM, PARA AGUA PLUVIAL                                                                                                                                                                                                                                                                                                                                                                                                                  ",M     ,CR,"71,57"
10545,"CALHA/CANALETA DE CONCRETO SIMPLES, TIPO MEIA CANA, DIAMETRO DE 80 CM, PARA AGUA PLUVIAL                                                                                                                                                                                                                                                                                                                                                                                                                  ",M     ,CR,"133,75"
38365,CAMADA SEPARADORA DE FILME DE POLIETILENO 20 A 25 MICRA                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,M2    ,CR,"1,99"
44056,"CAMINHAO TOCO, PESO BRUTO TOTAL 10700 KG, CARGA UTIL MAXIMA 7400 KG, DISTANCIA ENTRE EIXOS 4,00 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)                                                                                                                                                                                                                                                                                                                                        ",UN    ,AS,"465.515,69"
44057,"CAMINHAO TOCO, PESO BRUTO TOTAL 13200 KG, CARGA UTIL MAXIMA 9200 KG, DISTANCIA ENTRE EIXOS 3,31 M, POTENCIA 175 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)                                                                                                                                                                                                                                                                                                                                        ",UN    ,AS,"496.848,50"
37754,"CAMINHAO TOCO, PESO BRUTO TOTAL 14300 KG, CARGA UTIL MAXIMA 9480 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)                                                                                                                                                                                                                                                                                                                                        ",UN    ,AS,"513.678,69"
37757,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10600 KG, DISTANCIA ENTRE EIXOS 4,80 M, POTENCIA 277 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"572.942,43"
44058,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 10830 KG, DISTANCIA ENTRE EIXOS 3,56 M, POTENCIA 226 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"541.609,63"
37752,"CAMINHAO TOCO, PESO BRUTO TOTAL 16000 KG, CARGA UTIL MAXIMA 11030 KG, DISTANCIA ENTRE EIXOS 5,41 M, POTENCIA 185 CV (INCLUI CABINE E CHASSI, NAO INCLUI CARROCERIA)                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"563.990,17"
