        PRECOS DE INSUMOS - BANCO NACIONAL,,,,
,,,,
MES DE COLETA: 12/2024,,,,
LOCALIDADE: 1600 - SALVADOR,,,,
"ENCARGOS SOCIAIS DESONERADOS (%) HORISTA  86,44  MENSALISTA  47,66",,,,
,,,,
CODIGO  ,DESCRICAO DO INSUMO,UNIDADE DE MEDIDA,ORIGEM DO PRECO,PRECO MEDIANO R$
39264,"CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 35 MM2                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"123,72"
39259,"CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 4 MM2                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"13,15"
39265,"CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 50 MM2                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"167,97"
39260,"CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 6 MM2                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"20,13"
39266,"CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 70 MM2                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"253,47"
39267,"CABO MULTIPOLAR DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM HEPR, COBERTURA EM PVC-ST2, ANTICHAMA BWF-B, 0,6/1 KV, 3 CONDUTORES DE 95 MM2                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"316,90"
11901,"CABO TELEFONICO CCI 50, 1 PAR, USO INTERNO, SEM BLINDAGEM                                                                                                                                                                                                                                                                                                                                                                                                                                                 ",M     ,CR,"0,61"
11902,"CABO TELEFONICO CCI 50, 2 PARES, USO INTERNO, SEM BLINDAGEM                                                                                                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"1,17"
11903,"CABO TELEFONICO CCI 50, 3 PARES, USO INTERNO, SEM BLINDAGEM                                                                                                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"1,23"
11904,"CABO TELEFONICO CCI 50, 4 PARES, USO INTERNO, SEM BLINDAGEM                                                                                                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"1,87"
11905,"CABO TELEFONICO CCI 50, 5 PARES, USO INTERNO, SEM BLINDAGEM                                                                                                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"2,28"
11906,"CABO TELEFONICO CCI 50, 6 PARES, USO INTERNO, SEM BLINDAGEM                                                                                                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"2,91"
11919,"CABO TELEFONICO CI 50, 10 PARES, USO INTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"5,33"
11920,"CABO TELEFONICO CI 50, 20 PARES, USO INTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"10,12"
11924,"CABO TELEFONICO CI 50, 200 PARES, USO INTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",M     ,CR,"84,97"
11921,"CABO TELEFONICO CI 50, 30 PARES, USO INTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"14,81"
11922,"CABO TELEFONICO CI 50, 50 PARES, USO INTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"23,95"
11923,"CABO TELEFONICO CI 50, 75 PARES, USO INTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",M     ,CR,"35,06"
11916,"CABO TELEFONICO CTP - APL - 50, 10 PARES, USO EXTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",M     ,CR,"7,29"
11914,"CABO TELEFONICO CTP - APL - 50, 100 PARES, USO EXTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",M     ,CR,"52,53"
11917,"CABO TELEFONICO CTP - APL - 50, 20 PARES, USO EXTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",M     ,CR,"12,84"
11918,"CABO TELEFONICO CTP - APL - 50, 30 PARES, USO EXTERNO                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",M     ,CR,"15,23"
37734,"CACAMBA METALICA BASCULANTE COM CAPACIDADE DE 10 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"56.416,25"
42251,"CACAMBA METALICA BASCULANTE COM CAPACIDADE DE 12 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"64.064,10"
37733,"CACAMBA METALICA BASCULANTE COM CAPACIDADE DE 6 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"42.300,69"
37735,"CACAMBA METALICA BASCULANTE COM CAPACIDADE DE 8 M3 (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"50.972,34"
5090,"CADEADO SIMPLES, CORPO EM LATAO MACICO, COM LARGURA DE 25 MM E ALTURA DE APROX 25 MM, HASTE CEMENTADA (NAO LONGA), EM ACO TEMPERADO COM DIAMETRO DE APROX 5,0 MM, INCLUINDO 2 CHAVES                                                                                                                                                                                                                                                                                                                      ",UN    ,C ,"20,43"
5085,"CADEADO SIMPLES, CORPO EM LATAO MACICO, COM LARGURA DE 35 MM E ALTURA DE APROX 30 MM, HASTE CEMENTADA (NAO LONGA), EM ACO TEMPERADO COM DIAMETRO DE APROX 6,0 MM, INCLUINDO 2 CHAVES                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"30,41"
43603,"CADEADO SIMPLES, CORPO EM LATAO MACICO, COM LARGURA DE 50 MM E ALTURA DE APROX 40 MM, HASTE CEMENTADA EM ACO TEMPERADO COM DIAMETRO DE APROX 8,0 MM, INCLUINDO 2 CHAVES                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"43,45"
38374,CADEIRA SUSPENSA MANUAL / BALANCIM INDIVIDUAL (NBR 14751)                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,UN    ,CR,"1.036,00"
20212,"CAIBRO APARELHADO *6 X 8* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO                                                                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"22,67"
20209,"CAIBRO APARELHADO *7,5 X 7,5* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO                                                                                                                                                                                                                                                                                                                                                                                                           ",M     ,CR,"27,08"
4430,"CAIBRO NAO APARELHADO *5 X 6* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA                                                                                                                                                                                                                                                                                                                                                                                                   ",M     ,C ,"13,27"
4433,"CAIBRO NAO APARELHADO *6 X 6* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA                                                                                                                                                                                                                                                                                                                                                                                                   ",M     ,CR,"25,95"
4400,"CAIBRO NAO APARELHADO, *6 X 8* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA                                                                                                                                                                                                                                                                                                                                                                                                  ",M     ,CR,"21,12"
2729,"CAIBRO ROLICO DE MADEIRA TRATADA, D = 4 A 7 CM, H = 3,00 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"27,07"
4513,"CAIBRO 5 X 5 CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA                                                                                                                                                                                                                                                                                                                                                                                                                                          ",M     ,CR,"6,68"
37106,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 10000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"4.590,67"
11869,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 1500 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"918,13"
43981,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 15000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"6.918,09"
37104,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 2000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"1.152,27"
43982,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 20000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"10.928,84"
43978,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 3000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"1.707,65"
11871,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 500 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"427,99"
37105,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 5000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"2.633,39"
43980,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 7000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"3.279,61"
43979,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO, 750 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"616,20"
11868,"CAIXA D'AGUA / RESERVATORIO EM POLIESTER REFORCADO COM FIBRA DE VIDRO,1000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"595,93"
34636,"CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 1000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,C ,"423,19"
34639,"CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 1500 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"976,80"
34640,"CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 2000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"1.108,02"
43977,"CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 3000 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"1.910,16"
34637,"CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 500 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"255,92"
34638,"CAIXA D'AGUA / RESERVATORIO EM POLIETILENO, 750 LITROS, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"395,86"
34641,"CAIXA DE ATERRAMENTO EM CONCRETO PRE-MOLDADO, DIAMETRO DE 0,30 M E ALTURA DE 0,35 M, SEM FUNDO E COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"116,81"
43434,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E SEM TAMPA, DIMENSOES DE 0,30 X 0,30 X 0,30 M                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"126,30"
43435,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E SEM TAMPA, DIMENSOES DE 0,40 X 0,40 X 0,40 M                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"231,55"
43436,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E SEM TAMPA, DIMENSOES DE 0,60 X 0,60 X 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"405,22"
43437,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E SEM TAMPA, DIMENSOES DE 0,80 X 0,80 X 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"734,65"
43438,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E SEM TAMPA, DIMENSOES DE 1,00 X 1,00 X 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"1.315,65"
41627,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E TAMPA, DIMENSOES DE 0,30 X 0,30 X 0,30 M                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"194,71"
41628,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E TAMPA, DIMENSOES DE 0,40 X 0,40 X 0,40 M                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"357,85"
41629,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E TAMPA, DIMENSOES DE 0,60 X 0,60 X 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"454,68"
43429,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, SEM FUNDO, QUADRADA, DIMENSOES DE 0,30 X 0,30 X 0,30 M                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"100,74"
43430,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, SEM FUNDO, QUADRADA, DIMENSOES DE 0,40 X 0,40 X 0,40 M                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"167,35"
43431,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, SEM FUNDO, QUADRADA, DIMENSOES DE 0,60 X 0,60 X 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"324,17"
43432,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, SEM FUNDO, QUADRADA, DIMENSOES DE 0,80 X 0,80 X 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"673,61"
43433,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, SEM FUNDO, QUADRADA, DIMENSOES DE 1,00 X 1,00 X 0,50 M                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"1.061,99"
43094,"CAIXA DE DERIVACAO PARA MEDIDOR DE ENERGIA, COM BARRAMENTO MONOFASICO, EM POLICARBONATO / TERMOPLASTICO - MODULO (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"261,92"
43093,"CAIXA DE DERIVACAO PARA MEDIDOR DE ENERGIA, COM BARRAMENTO POLIFASICO, EM POLICARBONATO / TERMOPLASTICO - MODULO (PADRAO CONCESSIONARIA LOCAL)                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"278,35"
11694,"CAIXA DE DESCARGA PLASTICA PARA BACIA / VASO SANITARIO DE EMBUTIR, COM ESPELHO ACIONADOR EM PLASTICO, CAPACIDADE 6 A 10 LITROS, (COMPLETA - ACESSORIOS INCLUSOS)                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"942,78"
1030,"CAIXA DE DESCARGA PLASTICA PARA BACIA / VASO SANITARIO, EXTERNA, CAPACIDADE 9 LITROS, PUXADOR FIO DE NYLON, NAO INCLUSO CANO, BOLSA, ENGATE                                                                                                                                                                                                                                                                                                                                                               ",UN    ,C ,"42,65"
11881,"CAIXA DE GORDURA CILINDRICA EM CONCRETO SIMPLES, PRE-MOLDADA, COM DIAMETRO DE 40 CM E ALTURA DE 45 CM, COM TAMPA                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"178,92"
35277,"CAIXA DE GORDURA EM PVC, DIAMETRO MINIMO 300 MM, DIAMETRO DE SAIDA 100 MM, CAPACIDADE APROXIMADA 18 LITROS, COM TAMPA E CESTO                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"305,61"
10521,"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE EMBUTIR/INTERNA, COM 75 X 45 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA                                                                                                                                                                                                                                                                         ",UN    ,CR,"360,81"
10885,"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE EMBUTIR/INTERNA, COM 90 X 60 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA                                                                                                                                                                                                                                                                         ",UN    ,CR,"456,39"
20962,"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE SOBREPOR/EXTERNA, COM 75 X 45 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA                                                                                                                                                                                                                                                                        ",UN    ,C ,"378,00"
20963,"CAIXA DE INCENDIO/ABRIGO PARA MANGUEIRA, DE SOBREPOR/EXTERNA, COM 90 X 60 X 17 CM, EM CHAPA DE ACO, PORTA COM VENTILACAO, VISOR COM A INSCRICAO ""INCENDIO"", SUPORTE/CESTA INTERNA PARA A MANGUEIRA, PINTURA ELETROSTATICA VERMELHA                                                                                                                                                                                                                                                                        ",UN    ,CR,"461,76"
34643,"CAIXA DE INSPECAO PARA ATERRAMENTO E PARA RAIOS, EM POLIPROPILENO, DIAMETRO = 300 MM X ALTURA = 400 MM                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"35,19"
41480,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 250 X 250 MM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"40,81"
41474,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X *300* MM                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"65,19"
41475,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X 250 MM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"55,62"
41476,"CAIXA DE INSPECAO PARA ATERRAMENTO OU OUTRO USO, EM PVC, DN = 300 X 600 MM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"121,79"
2555,"CAIXA DE LUZ ""3 X 3"" EM ACO ESMALTADA                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"1,42"
2556,"CAIXA DE LUZ ""4 X 2"" EM ACO ESMALTADA                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"1,47"
2557,"CAIXA DE LUZ ""4 X 4"" EM ACO ESMALTADA                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"3,11"
10569,"CAIXA DE PASSAGEM / DERIVACAO / LUZ, OCTOGONAL 4 X4, EM ACO ESMALTADA, COM FUNDO MOVEL SIMPLES (FMS)                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"3,11"
