        PRECOS DE INSUMOS - BANCO NACIONAL,,,,
,,,,
MES DE COLETA: 12/2024,,,,
LOCALIDADE: 0300 - PORTO VELHO,,,,
"ENCARGOS SOCIAIS (%) HORISTA 110,56  MENSALISTA  66,01",,,,
,,,,
CODIGO  ,DESCRICAO DO INSUMO,UNIDADE DE MEDIDA,ORIGEM DO PRECO,PRECO MEDIANO R$
2520,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"258,20"
1602,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1 1/2"", PARA CABOS DE DIAMETRO DE 37 A 40 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"46,83"
1601,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1 1/4"", PARA CABOS DE DIAMETRO DE 31 A 34 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"41,74"
1598,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1/2"", PARA CABOS DE DIAMETRO DE 12,5 A 15 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"12,35"
1600,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1"", PARA CABOS DE DIAMETRO DE 22,5 A 25 MM                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"18,23"
1603,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 2"", PARA CABOS DE DIAMETRO DE 47,5 A 50 MM                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"70,71"
1599,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 3/4"", PARA CABOS DE DIAMETRO DE 17,5 A 20 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"14,33"
1597,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 3/8"", PARA CABOS DE DIAMETRO DE 9 A 10 MM                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"11,61"
39602,"CONECTOR MACHO RJ 45, CATEGORIA 5 E (CAT 5E) PARA CABOS                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"1,22"
39603,"CONECTOR MACHO RJ 45, CATEGORIA 6 (CAT 6) PARA CABOS                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"2,60"
11821,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 25 MM2                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"9,54"
1562,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 50 MM2                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"15,62"
1563,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 70 MM2                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"20,96"
11856,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 10 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,C ,"6,25"
11857,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 120 MM2                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"32,89"
11858,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 150 MM2                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"40,82"
1539,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 16 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"7,34"
11859,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 185 MM2                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"55,54"
1550,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 25 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"7,75"
11854,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 35 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"9,68"
11862,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 50 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"13,58"
11863,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 6 MM2                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"5,48"
11855,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 70 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"20,27"
11864,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 95 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"30,65"
2527,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"8,75"
2526,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1 1/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"5,60"
2487,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"1,91"
2483,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 1"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"3,99"
2528,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 2 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"22,01"
2489,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"9,69"
2488,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 3/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"2,24"
2484,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 3"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"31,97"
2485,"CONECTOR RETO DE ALUMINIO PARA ELETRODUTO DE 4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"50,11"
39279,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, EM PLASTICO, DN 16 MM X 1/2"", PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"9,56"
39280,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, EM PLASTICO, DN 20 MM X 1/2"", PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"10,70"
39281,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, EM PLASTICO, DN 20 MM X 3/4"", PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"14,15"
39282,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, EM PLASTICO, DN 25 MM X 3/4"", PARA CONEXAO COM CRIMPAGEM, EM TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"19,75"
38844,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, METALICA, COM ANEL DESLIZANTE, DN 16 MM X 1/2"", PARA TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"9,69"
38846,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, METALICA, COM ANEL DESLIZANTE, DN 20 MM X 1/2"", PARA TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"9,86"
38847,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, METALICA, COM ANEL DESLIZANTE, DN 20 MM X 3/4"", PARA TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"11,55"
38850,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, METALICA, COM ANEL DESLIZANTE, DN 25 MM X 1"", PARA TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,AS,"20,86"
38848,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, METALICA, COM ANEL DESLIZANTE, DN 25 MM X 3/4"", PARA TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"13,67"
38851,"CONECTOR/ADAPTADOR FIXO, ROSCA FEMEA, METALICA, COM ANEL DESLIZANTE, DN 32 MM X 1"", PARA TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,AS,"23,58"
38854,"CONECTOR/ADAPTADOR MOVEL, ROSCA FEMEA, METALICA, COM ANEL DESLIZANTE, DN 16 MM X 3/4"", PARA TUBO PEX PARA INST. AGUA QUENTE/FRIA                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,AS,"10,24"
44247,"CONECTOR, CPVC, SOLDAVEL, 114 MM X 4"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"1.874,09"
38005,"CONECTOR, CPVC, SOLDAVEL, 15 MM X 1/2"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"22,28"
38006,"CONECTOR, CPVC, SOLDAVEL, 22 MM X 1/2"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"29,61"
38428,"CONECTOR, CPVC, SOLDAVEL, 22 MM X 3/4"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"26,52"
38007,"CONECTOR, CPVC, SOLDAVEL, 28 MM X 1"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"34,16"
38008,"CONECTOR, CPVC, SOLDAVEL, 35 MM X 1 1/4"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"54,67"
38009,"CONECTOR, CPVC, SOLDAVEL, 42 MM X 1 1/2"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"66,93"
44248,"CONECTOR, CPVC, SOLDAVEL, 54 MM X 2"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"109,09"
44249,"CONECTOR, CPVC, SOLDAVEL, 73 MM X 2 1/2"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"420,90"
44250,"CONECTOR, CPVC, SOLDAVEL, 89 MM X 3"", PARA AGUA QUENTE                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"611,23"
3104,"CONJ. DE FERRAGENS PARA PORTA DE VIDRO TEMPERADO, EM ZAMAC CROMADO, CONTEMPLANDO DOBRADICA INF., DOBRADICA SUP., PIVO PARA DOBRADICA INF., PIVO PARA DOBRADICA SUP., FECHADURA CENTRAL EM ZAMC. CROMADO, CONTRA FECHADURA DE PRESSAO                                                                                                                                                                                                                                                                      ",CJ    ,CR,"147,12"
1607,"CONJUNTO ARRUELAS DE VEDACAO 5/16"" PARA TELHA FIBROCIMENTO (UMA ARRUELA METALICA E UMA ARRUELA PVC - CONICAS)                                                                                                                                                                                                                                                                                                                                                                                             ",CJ    ,CR,"0,23"
38169,"CONJUNTO DE FERRAGENS PIVO, PARA PORTA PIVOTANTE DE ATE 100 KG, REGULAVEL COM ESFERA, CROMADO - SUPERIOR E INFERIOR - COMPLETO                                                                                                                                                                                                                                                                                                                                                                            ",CJ    ,CR,"95,64"
6142,"CONJUNTO DE LIGACAO AJUSTAVEL, PARA VASO / BACIA SANITARIA, EM PLASTICO BRANCO, COM TUBO, CANOPLA E ESPUDE                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"9,64"
11686,"CONJUNTO DE LIGACAO PARA VASO / BACIA SANITARIA, EM PLASTICO BRANCO, COM TUBO, CANOPLA E ANEL DE EXPANSAO (TUBO 1.1/2"" X 20 CM)                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"13,39"
37598,"CONJUNTO MONTADO ESTOPIM COM ESPOLETA COMUM NUMERO 8, COM CABECA ACENDEDORA, 1,5 M                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,AS,"36,14"
25398,"CONJUNTO PARA FUTSAL COM PAR DE TRAVES OFICIAIS DE 3,00 X 2,00 M EM TUBO DE ACO GALVANIZADO 3"" COM REQUADROS EM TUBO DE 1"", PINTURA EM PRIMER COM TINTA ESMALTE SINTETICO E REDES DE POLIETILENO FIO 4 MM                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"4.068,28"
25399,"CONJUNTO PARA QUADRA DE VOLEI COM POSTES EM TUBO DE ACO GALVANIZADO 3"", H = *255* CM, PINTURA EM TINTA ESMALTE SINTETICO, REDE DE NYLON COM 2 MM, MALHA 10 X 10 CM E ANTENAS OFICIAIS EM FIBRA DE VIDRO                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"2.469,80"
43440,"CONJUNTO PRE-MOLDADO COMPOSTO POR GRELHA (0,99 X 0,45 M), QUADRO (1,10 X 0,52 M) E CANTONEIRA (1,10 X 0,35 M), EM CONCRETO ARMADO, COM FCK DE 21 MPA                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"419,07"
10667,"CONTAINER ALMOXARIFADO, DE *2,40* X *6,00* M, PADRAO SIMPLES, SEM REVESTIMENTO E SEM DIVISORIAS INTERNOS E SEM SANITARIO, PARA USO EM CANTEIRO DE OBRAS                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"19.404,00"
1613,"CONTATOR TRIPOLAR, CORRENTE DE *110* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"1.807,32"
1626,"CONTATOR TRIPOLAR, CORRENTE DE *185* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"2.703,06"
1625,"CONTATOR TRIPOLAR, CORRENTE DE *22* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"188,80"
1622,"CONTATOR TRIPOLAR, CORRENTE DE *265* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"6.099,70"
1620,"CONTATOR TRIPOLAR, CORRENTE DE *38* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"397,71"
1629,"CONTATOR TRIPOLAR, CORRENTE DE *500* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"14.845,23"
1627,"CONTATOR TRIPOLAR, CORRENTE DE *65* A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"760,21"
1623,"CONTATOR TRIPOLAR, CORRENTE DE 12 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"153,97"
1619,"CONTATOR TRIPOLAR, CORRENTE DE 25 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"211,80"
1630,"CONTATOR TRIPOLAR, CORRENTE DE 250 A, TENSAO NOMINAL DE *500* V, PARA ACIONAMENTO DE CAPACITORES                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,AS,"4.663,35"
1616,"CONTATOR TRIPOLAR, CORRENTE DE 300 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,AS,"7.172,32"
1614,"CONTATOR TRIPOLAR, CORRENTE DE 32 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"327,80"
1617,"CONTATOR TRIPOLAR, CORRENTE DE 400 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,AS,"8.562,19"
1621,"CONTATOR TRIPOLAR, CORRENTE DE 45 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"586,26"
1624,"CONTATOR TRIPOLAR, CORRENTE DE 630 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,AS,"21.046,29"
1615,"CONTATOR TRIPOLAR, CORRENTE DE 75 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"1.100,91"
1612,"CONTATOR TRIPOLAR, CORRENTE DE 9 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,AS,"145,00"
1618,"CONTATOR TRIPOLAR, CORRENTE DE 95 A, TENSAO NOMINAL DE *500* V, CATEGORIA AC-2 E AC-3                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"1.512,81"
14211,"CONTRA-PORCA SEXTAVADA, DIAMETRO NOMINAL 1 3/8"", ALTURA 35 MM                                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"51,73"
43657,"CONTRAMARCO DE ALUMINIO (PERFIL 25) PARA ESQUADRIAS, TIPO CONVENCIONAL / CADEIRINHA, 60 MM (CM-060), INCLUSO CONEXOES, GRAPAS E TRAVAMENTOS                                                                                                                                                                                                                                                                                                                                                               ",M     ,CR,"16,93"
38200,"CORDA DE POLIAMIDA 12 MM TIPO BOMBEIRO, PARA TRABALHO EM ALTURA                                                                                                                                                                                                                                                                                                                                                                                                                                           ",100M  ,CR,"661,58"
39269,"CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 0,5 MM2                                                                                                                                                                                                                                                                                                                                                                                                      ",M     ,CR,"1,43"
11889,"CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 0,75 MM2                                                                                                                                                                                                                                                                                                                                                                                                     ",M     ,CR,"1,96"
