        PRECOS DE INSUMOS - BANCO NACIONAL,,,,
,,,,
MES DE COLETA: 12/2024,,,,
LOCALIDADE: 2810 - RIO DE JANEIRO,,,,
"ENCARGOS SOCIAIS DESONERADOS (%) HORISTA  84,99  MENSALISTA  47,31",,,,
,,,,
CODIGO  ,DESCRICAO DO INSUMO,UNIDADE DE MEDIDA,ORIGEM DO PRECO,PRECO MEDIANO R$
39881,"CURVA 45 GRAUS DE COBRE SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"18,35"
39882,"CURVA 45 GRAUS DE COBRE SEM ANEL DE SOLDA, BOLSA X BOLSA, 35 MM                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"48,33"
39883,"CURVA 45 GRAUS DE COBRE SEM ANEL DE SOLDA, BOLSA X BOLSA, 42 MM                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"77,17"
39884,"CURVA 45 GRAUS DE COBRE SEM ANEL DE SOLDA, BOLSA X BOLSA, 54 MM                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"114,63"
39885,"CURVA 45 GRAUS DE COBRE SEM ANEL DE SOLDA, BOLSA X BOLSA, 66 MM                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"272,42"
1777,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"92,31"
1819,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"67,16"
1775,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"20,08"
1776,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"54,64"
1778,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"223,44"
1818,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"148,32"
1820,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"29,00"
1779,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"324,96"
1780,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"669,91"
1783,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"70,83"
1782,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4""                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"56,00"
1817,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"16,69"
1781,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"36,49"
1784,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"200,01"
1810,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"110,94"
1811,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"24,00"
1812,"CURVA 45 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"280,05"
40386,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"100,22"
40384,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/4""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"68,61"
40379,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"23,72"
40423,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"44,89"
40389,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"284,66"
40388,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"142,49"
40381,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"31,63"
40391,"CURVA 45 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"738,85"
2609,"CURVA 45 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 20 MM (3/4""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"5,14"
2634,"CURVA 45 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 25 MM (1""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"6,75"
2611,"CURVA 45 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 40 MM (1 1/2""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"19,04"
40414,"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 50 MM (2"")                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"19,49"
40416,"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 65 MM (2 1/2"")                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,AS,"26,95"
40418,"CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 80 MM (3"")                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"32,14"
34359,"CURVA 90 GRAUS DE BARRA CHATA EM ALUMINIO 3/4"" X 1/4"" X 300 MM                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,AS,"11,21"
1789,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"88,60"
1788,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1 1/4""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"71,02"
1786,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"17,63"
1787,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"42,22"
1791,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"256,04"
1790,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 2""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"147,54"
1813,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"27,98"
1792,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 3""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"345,62"
1793,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP FEMEA, DE 4""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"698,39"
1809,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"83,06"
1814,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/4""                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"68,23"
1803,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"17,24"
1805,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"39,60"
1821,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"233,93"
1806,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"139,24"
1804,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,AS,"24,54"
1807,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"334,56"
1808,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 4""                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"670,74"
1797,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"100,60"
1796,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1 1/4""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"77,17"
1794,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"18,42"
1816,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"41,53"
1815,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"318,96"
1798,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 2""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"142,72"
1795,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,AS,"25,52"
1799,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 3""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"415,42"
1800,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 4""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"793,11"
1802,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO, DE 6""                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"1.983,88"
40385,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"100,22"
40383,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/4""                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"68,61"
40378,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"23,72"
40382,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1""                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"44,89"
40422,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"305,80"
40387,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2""                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"155,70"
40380,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"31,63"
40390,"CURVA 90 GRAUS EM ACO CARBONO, RAIO CURTO, SOLDAVEL, PRESSAO 3.000 LBS, DN 3""                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"644,04"
2621,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 100 MM (4"")                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"162,87"
2616,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 15 MM (1/2""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"4,61"
2633,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 20 MM (3/4""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"5,21"
2617,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 25 MM (1""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"7,08"
2618,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 32 MM (1 1/4""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"16,13"
2632,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 40 MM (1 1/2""), ESPESSURA DE 1,50 MM                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"19,68"
2631,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 50 MM (2"")                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"28,89"
2619,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 65 MM (2 1/2"")                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"73,14"
2620,"CURVA 90 GRAUS PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, COM ROSCA, DIAMETRO DE 80 MM (3"")                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"96,03"
40413,"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 50 MM (2"")                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"21,18"
40415,"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 65 MM (2 1/2"")                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,AS,"30,18"
40417,"CURVA 90 GRAUS RANHURADA EM FERRO FUNDIDO, DN 80 MM (3"")                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"35,60"
39271,"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 1/2"", PARA ELETRODUTO                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"2,79"
39273,"CURVA 90 GRAUS, CURTA, DE PVC RIGIDO ROSCAVEL, DE 1"", PARA ELETRODUTO                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,CR,"4,74"
