PCI.817.01 - CUSTO DE COMPOSIÇÕES - SINTÉTICO                                               DATA DE EMISSÃO: 13/01/2025 23:34:07            DATA DE RT: 13/01/2025,,,,,,,,,,,,
"ENCARGOS SOCIAIS DESONERADOS: 83,87%(HORA)   44,39%(MÊS)",,,,,,,,,,,,
ABRANGÊNCIA : NACIONAL                                              LOCALIDADE  : BELEM                                                                                                               DATA DE PREÇO   : 12/2024 REFERÊNCIA COLETA : MEDIANO,,,,,,,,,,,,
,,,,,,,,,,,,
DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94201,"TELHAMENTO COM TELHA CERÂMICA CAPA-CANAL, TIPO COLONIAL, COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"51,95",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94204,"TELHAMENTO COM TELHA CERÂMICA CAPA-CANAL, TIPO COLONIAL, COM MAIS DE 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"57,49",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94224,"EMBOÇAMENTO COM ARGAMASSA TRAÇO 1:2:9 (CIMENTO, CAL E AREIA). AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"26,91",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94226,"SUBCOBERTURA COM MANTA PLÁSTICA REVESTIDA POR PELÍCULA DE ALUMÍNO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"24,16",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94232,AMARRAÇÃO DE TELHAS CERÂMICAS OU DE CONCRETO. AF_07/2019,UN,COEFICIENTE DE REPRESENTATIVIDADE,"2,70",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94440,"TELHAMENTO COM TELHA CERÂMICA DE ENCAIXE, TIPO FRANCESA, COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"36,58",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94441,"TELHAMENTO COM TELHA CERÂMICA DE ENCAIXE, TIPO FRANCESA, COM MAIS DE 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"39,83",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94442,"TELHAMENTO COM TELHA CERÂMICA DE ENCAIXE, TIPO ROMANA, COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"36,58",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94443,"TELHAMENTO COM TELHA CERÂMICA DE ENCAIXE, TIPO ROMANA, COM MAIS DE 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"39,83",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94445,"TELHAMENTO COM TELHA CERÂMICA CAPA-CANAL, TIPO PLAN, COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"51,95",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94446,"TELHAMENTO COM TELHA CERÂMICA CAPA-CANAL, TIPO PLAN, COM MAIS DE 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"57,49",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94447,"TELHAMENTO COM TELHA CERÂMICA CAPA-CANAL, TIPO PAULISTA, COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"51,95",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA CERAMICA,0074,,,94448,"TELHAMENTO COM TELHA CERÂMICA CAPA-CANAL, TIPO PAULISTA, COM MAIS DE 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"57,49",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA DE FIBROCIMENTO,0075,,,94207,"TELHAMENTO COM TELHA ONDULADA DE FIBROCIMENTO E = 6 MM, COM RECOBRIMENTO LATERAL DE 1/4 DE ONDA PARA TELHADO COM INCLINAÇÃO MAIOR QUE 10°, COM ATÉ 2 ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"78,72",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA DE FIBROCIMENTO,0075,,,94210,"TELHAMENTO COM TELHA ONDULADA DE FIBROCIMENTO E = 6 MM, COM RECOBRIMENTO LATERAL DE 1 1/4 DE ONDA PARA TELHADO COM INCLINAÇÃO MÁXIMA DE 10°, COM ATÉ 2 ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"83,63",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA DE FIBROCIMENTO,0075,,,94218,"TELHAMENTO COM TELHA ESTRUTURAL DE FIBROCIMENTO E= 8 MM, COM ATÉ 2 ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019_PS",M2,COEFICIENTE DE REPRESENTATIVIDADE,"220,18",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA METALICA,0076,,,94213,"TELHAMENTO COM TELHA DE AÇO/ALUMÍNIO E = 0,5 MM, COM ATÉ 2 ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"68,16",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA METALICA,0076,,,94216,"TELHAMENTO COM TELHA METÁLICA TERMOACÚSTICA E = 30 MM, COM ATÉ 2 ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"191,96",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA CERAMICA,0079,,,94219,"CUMEEIRA E ESPIGÃO PARA TELHA CERÂMICA EMBOÇADA COM ARGAMASSA TRAÇO 1:2:9 (CIMENTO, CAL E AREIA), PARA TELHADOS COM MAIS DE 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"34,86",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA CERAMICA,0079,,,94220,"CUMEEIRA E ESPIGÃO PARA TELHA DE CONCRETO EMBOÇADA COM ARGAMASSA TRAÇO 1:2:9 (CIMENTO, CAL E AREIA), PARA TELHADOS COM MAIS DE 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"61,47",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA CERAMICA,0079,,,94221,"CUMEEIRA PARA TELHA CERÂMICA EMBOÇADA COM ARGAMASSA TRAÇO 1:2:9 (CIMENTO, CAL E AREIA) PARA TELHADOS COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"28,44",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA CERAMICA,0079,,,94222,"CUMEEIRA PARA TELHA DE CONCRETO EMBOÇADA COM ARGAMASSA TRAÇO 1:2:9 (CIMENTO, CAL E AREIA) PARA TELHADOS COM ATÉ 2 ÁGUAS, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"55,05",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,94223,"CUMEEIRA PARA TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, INCLUSO ACESSÓRIOS DE FIXAÇÃO E IÇAMENTO. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"136,45",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,94451,"CUMEEIRA PARA TELHA DE FIBROCIMENTO ESTRUTURAL E = 6 MM, INCLUSO ACESSÓRIOS DE FIXAÇÃO E IÇAMENTO. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"154,06",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,100325,"CUMEEIRA SHED PARA TELHA ONDULADA DE FIBROCIMENTO, E = 6 MM, INCLUSO ACESSÓRIOS DE FIXAÇÃO E IÇAMENTO. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"150,07",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,100327,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/2019",M,ATRIBUÍDO SÃO PAULO,"59,66",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,100328,"RETIRADA E RECOLOCAÇÃO DE  TELHA CERÂMICA DE ENCAIXE, COM ATÉ DUAS ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"13,65",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,100329,"RETIRADA E RECOLOCAÇÃO DE  TELHA CERÂMICA DE ENCAIXE, COM MAIS DE DUAS ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"16,91",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,100330,"RETIRADA E RECOLOCAÇÃO DE  TELHA CERÂMICA CAPA-CANAL, COM ATÉ DUAS ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"18,50",CAIXA REFERENCIAL,
COBERTURA,COBE,CUMEEIRA DE FIBROCIMENTO,0080,,,100331,"RETIRADA E RECOLOCAÇÃO DE  TELHA CERÂMICA CAPA-CANAL, COM MAIS DE DUAS ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,COEFICIENTE DE REPRESENTATIVIDADE,"24,06",CAIXA REFERENCIAL,
COBERTURA,COBE,"CALHA DE PVC, PECAS E ACESSORIOS",0083,,,100434,"CALHA DE BEIRAL, SEMICIRCULAR DE PVC, DIAMETRO 125 MM, INCLUINDO CABECEIRAS, EMENDAS, BOCAIS, SUPORTES E VEDAÇÕES, EXCLUINDO CONDUTORES, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"180,81",CAIXA REFERENCIAL,
COBERTURA,COBE,"CALHA DE PVC, PECAS E ACESSORIOS",0083,,,100435,"RUFO EM FIBROCIMENTO PARA TELHA ONDULADA E = 6 MM, ABA DE 26 CM, INCLUSO TRANSPORTE VERTICAL, EXCETO CONTRARRUFO. AF_07/2019",M,COEFICIENTE DE REPRESENTATIVIDADE,"110,47",CAIXA REFERENCIAL,
COBERTURA,COBE,CALHA METALICA,0084,,,94227,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 33 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,ATRIBUÍDO SÃO PAULO,"62,55",CAIXA REFERENCIAL,
COBERTURA,COBE,CALHA METALICA,0084,,,94228,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 50 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,ATRIBUÍDO SÃO PAULO,"86,05",CAIXA REFERENCIAL,
COBERTURA,COBE,CALHA METALICA,0084,,,94229,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 100 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,ATRIBUÍDO SÃO PAULO,"166,85",CAIXA REFERENCIAL,
COBERTURA,COBE,RUFO METALICO,0086,,,94231,"RUFO EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, CORTE DE 25 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,ATRIBUÍDO SÃO PAULO,"52,26",CAIXA REFERENCIAL,
COBERTURA,COBE,TELHAMENTO COM TELHA DE FIBRA DE VIDRO,0252,,,94449,"TELHAMENTO COM TELHA ONDULADA DE FIBRA DE VIDRO E = 0,6 MM, PARA TELHADO COM INCLINAÇÃO MAIOR QUE 10°, COM ATÉ 2 ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"64,42",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92255,"INSTALAÇÃO DE TESOURA (INTEIRA OU MEIA), EM AÇO, PARA VÃOS MAIORES OU IGUAIS A 3,0 M E MENORES QUE 6,0 M, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"183,83",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92256,"INSTALAÇÃO DE TESOURA (INTEIRA OU MEIA), EM AÇO, PARA VÃOS MAIORES OU IGUAIS A 6,0 M E MENORES QUE 8,0 M, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"223,03",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92257,"INSTALAÇÃO DE TESOURA (INTEIRA OU MEIA), EM AÇO, PARA VÃOS MAIORES OU IGUAIS A 8,0 M E MENORES QUE 10,0 M, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"261,88",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92258,"INSTALAÇÃO DE TESOURA (INTEIRA OU MEIA), EM AÇO, PARA VÃOS MAIORES OU IGUAIS A 10,0 M E MENORES QUE 12,0 M, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"324,34",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92568,"TRAMA DE AÇO COMPOSTA POR RIPAS, CAIBROS E TERÇAS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA DE ENCAIXE DE CERÂMICA OU DE CONCRETO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"121,93",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92569,"TRAMA DE AÇO COMPOSTA POR RIPAS E CAIBROS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA DE ENCAIXE DE CERÂMICA OU DE CONCRETO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"68,20",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92570,"TRAMA DE AÇO COMPOSTA POR RIPAS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA DE ENCAIXE DE CERÂMICA OU DE CONCRETO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"43,41",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92571,"TRAMA DE AÇO COMPOSTA POR RIPAS, CAIBROS E TERÇAS PARA TELHADOS DE MAIS DE 2 ÁGUAS PARA TELHA DE ENCAIXE DE CERÂMICA OU DE CONCRETO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"129,61",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92572,"TRAMA DE AÇO COMPOSTA POR RIPAS E CAIBROS PARA TELHADOS DE MAIS DE 2 ÁGUAS PARA TELHA DE ENCAIXE DE CERÂMICA OU DE CONCRETO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"78,03",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92573,"TRAMA DE AÇO COMPOSTA POR RIPAS PARA TELHADOS DE MAIS DE 2 ÁGUAS PARA TELHA DE ENCAIXE DE CERÂMICA OU DE CONCRETO, INCLUSO TRANSPORTE VERTICAL, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"46,69",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92574,"TRAMA DE AÇO COMPOSTA POR RIPAS, CAIBROS E TERÇAS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA CERÂMICA CAPA-CANAL, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"123,94",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92575,"TRAMA DE AÇO COMPOSTA POR RIPAS E CAIBROS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA CERÂMICA CAPA-CANAL, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"62,41",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92576,"TRAMA DE AÇO COMPOSTA POR RIPAS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA CERÂMICA CAPA-CANAL, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"34,35",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92577,"TRAMA DE AÇO COMPOSTA POR RIPAS, CAIBROS E TERÇAS PARA TELHADOS DE MAIS DE 2 ÁGUAS PARA TELHA CERÂMICA CAPA-CANAL, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"132,03",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92578,"TRAMA DE AÇO COMPOSTA POR RIPAS E CAIBROS PARA TELHADOS DE MAIS DE 2 ÁGUAS PARA TELHA CERÂMICA CAPA-CANAL, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"66,93",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92579,"TRAMA DE AÇO COMPOSTA POR RIPAS PARA TELHADOS DE MAIS DE 2 ÁGUAS PARA TELHA CERÂMICA CAPA-CANAL, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"36,96",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92580,"TRAMA DE AÇO COMPOSTA POR TERÇAS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"46,05",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92581,"TRAMA DE AÇO COMPOSTA POR TERÇAS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA ESTRUTURAL DE FIBROCIMENTO, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,ATRIBUÍDO SÃO PAULO,"48,04",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92582,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 3 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"684,12",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92584,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 4 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"800,18",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92586,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 5 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"916,23",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92588,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 6 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.156,30",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92590,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 7 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.272,35",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92592,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 8 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.427,26",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92594,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 9 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.657,49",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92596,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 10 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.840,97",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92598,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 11 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.957,02",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92600,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 12 M, PARA TELHA CERÂMICA OU DE CONCRETO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"2.102,43",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92602,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 3 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"684,12",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92604,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 4 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"770,82",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92606,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 5 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"886,88",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92608,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 6 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.097,59",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92610,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 7 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.213,65",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92612,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 8 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.368,55",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92614,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 9 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.540,08",CAIXA REFERENCIAL,
COBERTURA,COBE,ESTRUTURA METALICA,0291,,,92616,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 10 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,ATRIBUÍDO SÃO PAULO,"1.752,91",CAIXA REFERENCIAL,
