        PRECOS DE INSUMOS - BANCO NACIONAL,,,,
,,,,
MES DE COLETA: 12/2024,,,,
LOCALIDADE: 0400 - BELEM,,,,
"ENCARGOS SOCIAIS DESONERADOS (%) HORISTA  83,87  MENSALISTA  44,39",,,,
,,,,
CODIGO  ,DESCRICAO DO INSUMO,UNIDADE DE MEDIDA,ORIGEM DO PRECO,PRECO MEDIANO R$
2572,"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"191,16"
2595,"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"298,24"
2576,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"50,84"
2575,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"38,22"
2573,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"15,87"
2586,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"25,73"
2577,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"68,89"
2574,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"15,98"
2578,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"215,09"
2585,"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"295,15"
12008,"CONDULETE DE ALUMINIO TIPO TB, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"158,36"
2582,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"47,16"
2597,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"40,42"
2579,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"19,24"
2581,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"24,62"
2596,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"72,82"
2580,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"21,09"
2583,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"177,12"
2584,"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"294,85"
12010,"CONDULETE EM PVC, TIPO ""B"", SEM TAMPA, DE 1/2"" OU 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"11,76"
39329,"CONDULETE EM PVC, TIPO ""B"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"12,29"
39330,"CONDULETE EM PVC, TIPO ""C"", SEM TAMPA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"12,93"
39332,"CONDULETE EM PVC, TIPO ""C"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"14,46"
39331,"CONDULETE EM PVC, TIPO ""C"", SEM TAMPA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"11,51"
39333,"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"11,22"
39335,"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"12,98"
39334,"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"10,32"
12016,"CONDULETE EM PVC, TIPO ""LB"", SEM TAMPA, DE 1/2"" OU 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"12,95"
12015,"CONDULETE EM PVC, TIPO ""LB"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"15,08"
12020,"CONDULETE EM PVC, TIPO ""LL"", SEM TAMPA, DE 1/2"" OU 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"12,95"
12019,"CONDULETE EM PVC, TIPO ""LL"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"15,08"
39336,"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"12,93"
39338,"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"14,46"
39337,"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"11,51"
39341,"CONDULETE EM PVC, TIPO ""T"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"18,84"
39340,"CONDULETE EM PVC, TIPO ""T"", SEM TAMPA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"13,83"
12025,"CONDULETE EM PVC, TIPO ""TB"", SEM TAMPA, DE 1/2"" OU 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"14,29"
39342,"CONDULETE EM PVC, TIPO ""TB"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"18,84"
39343,"CONDULETE EM PVC, TIPO ""X"", SEM TAMPA, DE 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"15,91"
39345,"CONDULETE EM PVC, TIPO ""X"", SEM TAMPA, DE 1""                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"21,53"
39344,"CONDULETE EM PVC, TIPO ""X"", SEM TAMPA, DE 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"15,38"
12623,"CONDUTOR PLUVIAL, PVC, CIRCULAR, DIAMETRO ENTRE 80 E 100 MM, PARA DRENAGEM PLUVIAL PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                                ",M     ,CR,"49,92"
34498,"CONE DE SINALIZACAO EM PVC FLEXIVEL, H = 70 / 76 CM (NBR 15071)                                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"106,90"
13244,"CONE DE SINALIZACAO EM PVC RIGIDO COM FAIXA REFLETIVA, H = 70 / 76 CM                                                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,C ,"45,00"
38998,"CONECTOR / ADAPTADOR F/F, COM INSERTO METALICO, PPR, DN 25 MM X 1/2"", PARA AGUA QUENTE E FRIA PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"9,50"
38999,"CONECTOR / ADAPTADOR F/F, COM INSERTO METALICO, PPR, DN 32 MM X 3/4"", PARA AGUA QUENTE E FRIA PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"24,02"
38996,"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 25 MM X 1/2"", PARA AGUA QUENTE E FRIA PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"16,98"
44173,"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 25 MM X 3/4"", PARA AGUA QUENTE E FRIA PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"16,51"
44174,"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 32 MM X 1"", PARA AGUA QUENTE E FRIA PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"27,02"
38997,"CONECTOR / ADAPTADOR F/M, COM INSERTO METALICO, PPR, DN 32 MM X 3/4"", PARA AGUA QUENTE E FRIA PREDIAL                                                                                                                                                                                                                                                                                                                                                                                                     ",UN    ,AS,"24,29"
39600,"CONECTOR / TOMADA FEMEA RJ 45, CATEGORIA 5 E (CAT 5E) PARA CABOS                                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"18,40"
39601,"CONECTOR / TOMADA FEMEA RJ 45, CATEGORIA 6 (CAT 6) PARA CABOS                                                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"39,04"
39862,"CONECTOR BRONZE/LATAO SEM ANEL DE SOLDA, BOLSA X ROSCA F, 15 MM X 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,AS,"13,96"
39863,"CONECTOR BRONZE/LATAO SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,AS,"14,16"
39864,"CONECTOR BRONZE/LATAO SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 3/4""                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,AS,"17,57"
39865,"CONECTOR BRONZE/LATAO SEM ANEL DE SOLDA, BOLSA X ROSCA F, 28 MM X 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,AS,"24,76"
2517,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"29,38"
2522,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1 1/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"18,99"
2548,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"11,68"
2516,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 1"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"15,24"
2518,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 2 1/2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"139,83"
2521,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 2"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"59,52"
2515,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 3/4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"12,69"
2519,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 3"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"168,61"
2520,"CONECTOR CURVO 90 GRAUS DE ALUMINIO, BITOLA 4"", PARA ADAPTAR ENTRADA DE ELETRODUTO METALICO FLEXIVEL EM QUADROS                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"310,33"
1602,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1 1/2"", PARA CABOS DE DIAMETRO DE 37 A 40 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"40,99"
1601,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1 1/4"", PARA CABOS DE DIAMETRO DE 31 A 34 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"36,53"
1598,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1/2"", PARA CABOS DE DIAMETRO DE 12,5 A 15 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"10,81"
1600,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 1"", PARA CABOS DE DIAMETRO DE 22,5 A 25 MM                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"15,96"
1603,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 2"", PARA CABOS DE DIAMETRO DE 47,5 A 50 MM                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"61,89"
1599,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 3/4"", PARA CABOS DE DIAMETRO DE 17,5 A 20 MM                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"12,54"
1597,"CONECTOR DE ALUMINIO TIPO PRENSA CABO, BITOLA 3/8"", PARA CABOS DE DIAMETRO DE 9 A 10 MM                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"10,16"
39602,"CONECTOR MACHO RJ 45, CATEGORIA 5 E (CAT 5E) PARA CABOS                                                                                                                                                                                                                                                                                                                                                                                                                                                   ",UN    ,CR,"1,95"
39603,"CONECTOR MACHO RJ 45, CATEGORIA 6 (CAT 6) PARA CABOS                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"4,16"
11821,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 25 MM2                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"8,35"
1562,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 50 MM2                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"13,67"
1563,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), COM SEPARADOR DE CABOS BIMETALICOS, PARA CABOS ATE 70 MM2                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"18,35"
11856,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 10 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,C ,"5,47"
11857,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 120 MM2                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"28,79"
11858,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 150 MM2                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"35,73"
1539,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 16 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"6,43"
11859,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 185 MM2                                                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"48,61"
1550,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 25 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"6,78"
11854,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 35 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"8,47"
11862,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 50 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"11,88"
11863,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 6 MM2                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"4,80"
11855,"CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 70 MM2                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"17,74"
