        PRECOS DE INSUMOS - BANCO NACIONAL,,,,
,,,,
MES DE COLETA: 12/2024,,,,
LOCALIDADE: 4812 - PALMAS,,,,
"ENCARGOS SOCIAIS DESONERADOS (%) HORISTA  83,71  MENSALISTA  45,36",,,,
,,,,
CODIGO  ,DESCRICAO DO INSUMO,UNIDADE DE MEDIDA,ORIGEM DO PRECO,PRECO MEDIANO R$
11692,"BANCADA/ BANCA/ BALCAO/ TAMPO EM MARMORE BRANCO COMUM, POLIDO, LISO, ACABAMENTO RETO, E= *3* CM (SEM FUROS)                                                                                                                                                                                                                                                                                                                                                                                               ",M2    ,AS,"520,22"
1746,"BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,20* M                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,C ,"262,04"
1748,"BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,40* M                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"348,45"
1749,"BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,80* M                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"504,84"
37412,"BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, COM VALVULA, LISA (SEM ESCORREDOR), DE *0,55 X 1,20* M                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"256,14"
1745,"BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 1 CUBA CENTRAL, SEM VALVULA, ESCORREDOR DUPLO, DE *0,55 X 1,60* M                                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"304,59"
1750,"BANCADA/BANCA/PIA DE ACO INOXIDAVEL (AISI 430) COM 2 CUBAS, COM VALVULAS, ESCORREDOR DUPLO, DE *0,55 X 2,00* M                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"711,78"
11687,"BANCADA/TAMPO ACO INOX (AISI 304), LARGURA 60 CM, COM RODABANCA (NAO INCLUI PES DE APOIO)                                                                                                                                                                                                                                                                                                                                                                                                                 ",M     ,CR,"1.134,08"
11689,"BANCADA/TAMPO ACO INOX (AISI 304), LARGURA 70 CM, COM RODABANCA (NAO INCLUI PES DE APOIO)                                                                                                                                                                                                                                                                                                                                                                                                                 ",M     ,CR,"1.420,93"
11693,BANCADA/TAMPO LISO (SEM CUBA) EM MARMORE SINTETICO                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,M2    ,CR,"179,13"
36215,"BANCO ARTICULADO PARA BANHO, EM ACO INOX POLIDO, 70* CM X 45* CM                                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,AS,"952,70"
42439,"BANCO COM ENCOSTO, 1,60M* DE COMPRIMENTO, EM TUBO DE ACO CARBONO E PINTURA NO PROCESSO ELETROSTATICO - PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI                                                                                                                                                                                                                                                                                                                                       ",UN    ,AS,"1.207,84"
38381,BANDEJA DE PINTURA PARA ROLO 23 CM                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,UN    ,CR,"13,19"
39621,"BARRA ANTIPANICO DUPLA, CEGA EM LADO OPOSTO, COR CINZA                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",PAR   ,CR,"1.041,77"
39624,"BARRA ANTIPANICO DUPLA, PARA PORTA DE VIDRO, COR CINZA                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",PAR   ,CR,"1.149,19"
39615,"BARRA ANTIPANICO SIMPLES, CEGA EM LADO OPOSTO, COR CINZA                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"464,38"
39620,"BARRA ANTIPANICO SIMPLES, COM FECHADURA LADO OPOSTO, COR CINZA                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"709,23"
39623,"BARRA ANTIPANICO SIMPLES, PARA PORTA DE VIDRO, COR CINZA                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"759,65"
546,"BARRA DE ACO CHATA, RETANGULAR (QUALQUER BITOLA)                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",KG    ,C ,"8,40"
566,"BARRA DE ACO CHATO, RETANGULAR, 19,05 MM X 3,17 MM (L X E), 0,47 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                     ",M     ,CR,"3,98"
565,"BARRA DE ACO CHATO, RETANGULAR, 25,4 MM X 4,76 MM (L X E), 0,94 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",M     ,CR,"14,53"
555,"BARRA DE ACO CHATO, RETANGULAR, 25,4 MM X 6,35 MM (L X E), 1,2265 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                    ",M     ,CR,"10,30"
557,"BARRA DE ACO CHATO, RETANGULAR, 38,1 MM X 12,7 MM (L X E), 3,79 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",M     ,CR,"32,32"
552,"BARRA DE ACO CHATO, RETANGULAR, 38,1 MM X 6,35 MM (L X E), 1,89 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",M     ,CR,"16,03"
563,"BARRA DE ACO CHATO, RETANGULAR, 38,1 MM X 9,53 MM (L X E), 2,84 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",M     ,CR,"24,09"
549,"BARRA DE ACO CHATO, RETANGULAR, 50,8 MM X 12,7 MM (L X E), 5,06 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",M     ,CR,"43,37"
551,"BARRA DE ACO CHATO, RETANGULAR, 50,8 MM X 25,4 MM (L X E), 10,12 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                     ",M     ,CR,"85,87"
559,"BARRA DE ACO CHATO, RETANGULAR, 50,8 MM X 6,35 MM (L X E), 2,53 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                      ",M     ,CR,"21,46"
560,"BARRA DE ACO CHATO, RETANGULAR, 50,8 MM X 7,94 MM (L X E), 3,162 KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                     ",M     ,CR,"26,85"
547,"BARRA DE ACO CHATO, RETANGULAR, 50,8 MM X 9,53 MM (L X E), 3,79KG/M                                                                                                                                                                                                                                                                                                                                                                                                                                       ",M     ,CR,"32,16"
36207,"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 70 X 70 CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,AS,"421,98"
36209,"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 80 X 80 CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,AS,"484,29"
36210,"BARRA DE APOIO LATERAL ARTICULADA, COM TRAVA, EM ACO INOX POLIDO, 70 CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,AS,"523,98"
36204,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 60CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"185,78"
36205,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 70CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"206,33"
36081,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 80CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,AS,"220,00"
36206,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 90 CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,AS,"230,49"
36218,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 60CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"162,42"
36220,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 70CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,AS,"186,24"
36080,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 80 CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"201,45"
36223,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 90 CM, DIAMETRO MINIMO 3 CM                                                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,AS,"210,95"
38127,"BASE DE MISTURADOR MONOCOMANDO PARA CHUVEIRO, DE PAREDE (NAO INCLUI ACABAMENTOS)                                                                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"515,09"
38060,"BASE PARA MASTRO DE PARA-RAIOS DIAMETRO NOMINAL 1 1/2""                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"47,89"
10956,"BASE PARA MASTRO DE PARA-RAIOS DIAMETRO NOMINAL 2""                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,CR,"52,52"
39380,BASE PARA RELE COM SUPORTE METALICO                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,UN    ,AS,"20,28"
44172,BASTIDOR PARA BLOCO M10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,UN    ,AS,"7,43"
37597,"BATE-ESTACAS POR GRAVIDADE, POTENCIA160 HP, PESO DO MARTELO ATE 3 TONELADAS                                                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,AS,"656.464,84"
183,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *14* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI / CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)                                                                                                                                                                                                                                            ",JG    ,C ,"250,00"
184,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *14* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, PINUS / EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)                                                                                                                                                                                                                                                                                   ",JG    ,CR,"154,83"
181,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *16* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI / CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)                                                                                                                                                                                                                                            ",JG    ,CR,"333,87"
20001,"BATENTE / PORTAL / ADUELA / MARCO EM MADEIRA MACICA COM REBAIXO, E = *3* CM, L = *16* CM, PARA PORTAS DE GIRO DE *60 CM A 120* CM X *210* CM, PINUS / EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO (NAO INCLUI ALIZARES)                                                                                                                                                                                                                                                                                   ",JG    ,CR,"193,54"
39837,"BATENTE/PORTAL/ADUELA/MARCO, EM MDF/PVC WOOD/POLIESTIRENO OU MADEIRA LAMINADA, L = *9,0* CM COM GUARNICAO REGULAVEL 2 FACES = *35* MM, PRIMER                                                                                                                                                                                                                                                                                                                                                             ",JG    ,AS,"386,10"
43366,"BENTONITA, ARGILA CONSTITUIDA POR  MONTMORILONITA                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",KG    ,AS,"1,58"
10535,"BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 280 L, MOTOR ELETRICO TRIFASICO 220/380 V POTENCIA 2 CV, SEM CARREGADOR                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,C ,"5.295,75"
10537,"BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310 L, MOTOR A DIESEL POTENCIA 5 CV, SEM CARREGADOR                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"7.221,96"
13891,"BETONEIRA CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310 L, MOTOR A GASOLINA POTENCIA 5,5 CV, SEM CARREGADOR                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"6.624,17"
44492,"BETONEIRA CAPACIDADE NOMINAL 600 L, CAPACIDADE DE MISTURA 440 L, MOTOR A GASOLINA POTENCIA 10 HP, COM  CARREGADOR                                                                                                                                                                                                                                                                                                                                                                                         ",UN    ,CR,"28.812,46"
36396,"BETONEIRA, CAPACIDADE NOMINAL 400 L, CAPACIDADE DE MISTURA 310L, MOTOR ELETRICO TRIFASICO 220/380V POTENCIA 2 CV, SEM CARREGADOR                                                                                                                                                                                                                                                                                                                                                                          ",UN    ,CR,"6.058,69"
36397,"BETONEIRA, CAPACIDADE NOMINAL 600 L, CAPACIDADE DE MISTURA 360L, MOTOR ELETRICO TRIFASICO 220/380V, POTENCIA 4CV, EXCLUSO CARREGADOR                                                                                                                                                                                                                                                                                                                                                                      ",UN    ,CR,"21.542,03"
36398,"BETONEIRA, CAPACIDADE NOMINAL 600 L, CAPACIDADE DE MISTURA 440 L, MOTOR A DIESEL POTENCIA 10 CV, COM CARREGADOR                                                                                                                                                                                                                                                                                                                                                                                           ",UN    ,CR,"26.182,54"
647,"BLASTER, DINAMITADOR OU CABO DE FOGO (HORISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",H     ,CR,"14,21"
40920,"BLASTER, DINAMITADOR OU CABO DE FOGO (MENSALISTA)                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",MES   ,CR,"2.475,80"
715,"BLOCO / TIJOLO DE VIDRO INCOLOR, CANELADO / ONDULADO, *19 X 19 X 8* CM (A X L X E)                                                                                                                                                                                                                                                                                                                                                                                                                        ",UN    ,C ,"32,98"
716,"BLOCO / TIJOLO DE VIDRO INCOLOR, XADREZ, *20 X 20 X 10* CM (A X L X E)                                                                                                                                                                                                                                                                                                                                                                                                                                    ",UN    ,CR,"37,29"
38783,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA HORIZONTAL DE 11,5 X 19 X 19 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"1,15"
37593,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL DE 14 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"3,15"
37594,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL DE 19 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"3,74"
37592,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL DE 9 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                                 ",UN    ,CR,"2,49"
44466,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 11,5 X 19 X 29 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"2,34"
44467,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 11,5 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                                ",UN    ,CR,"2,82"
44468,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, FUROS NA VERTICAL, 14 X 19 X 29 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                                  ",UN    ,CR,"2,45"
7270,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 4 FUROS NA HORIZONTAL DE 9 X 9 X 19 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"0,94"
7267,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL DE 9 X 14 X 19 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"0,80"
44460,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL, 11,5 X 19 X 29 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"1,58"
44461,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL, 11,5 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"2,16"
44458,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL, 9 X 14 X 24 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"0,96"
44457,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 6 FUROS NA HORIZONTAL, 9 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                               ",UN    ,CR,"1,87"
7271,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 8 FUROS NA HORIZONTAL DE 9 X 19 X 19 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,C ,"1,01"
7268,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 8 FUROS NA HORIZONTAL DE 9 X 19 X 29 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                             ",UN    ,CR,"1,57"
44459,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL, 11,5 X 14 X 24 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                            ",UN    ,CR,"1,02"
44462,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL, 14 X 19 X 29 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"1,80"
44463,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL, 14 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"2,32"
44464,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL, 19 X 19 X 29 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"2,40"
44465,"BLOCO CERAMICO / TIJOLO VAZADO PARA ALVENARIA DE VEDACAO, 9 FUROS NA HORIZONTAL, 19 X 19 X 39 CM (L X A X C)                                                                                                                                                                                                                                                                                                                                                                                              ",UN    ,CR,"3,30"
41372,"BLOCO CONCRETO CELULAR AUTOCLAVADO 12,5 X 30 X 60 CM (E X A X C)                                                                                                                                                                                                                                                                                                                                                                                                                                          ",M2    ,AS,"114,56"
41371,"BLOCO CONCRETO CELULAR AUTOCLAVADO 7,5 X 30 X 60 CM (E X A X C)                                                                                                                                                                                                                                                                                                                                                                                                                                           ",M2    ,AS,"67,71"
34556,"BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 29 CM, FBK 10 MPA (NBR 6136)                                                                                                                                                                                                                                                                                                                                                                                                                                       ",UN    ,CR,"5,45"
